Fecha,Mercado,Producto,Precio
29-01-15,Rosario,Sorgo,110.03
30-01-15,Rosario,Sorgo,109.9
02-02-15,Rosario,Sorgo,109.75
03-02-15,Rosario,Sorgo,109.69
04-02-15,Rosario,Sorgo,112.01
05-02-15,Rosario,Sorgo,115.47
06-02-15,Rosario,Sorgo,115.49
09-02-15,Rosario,Sorgo,115.39
10-02-15,Rosario,Sorgo,113.01
11-02-15,Rosario,Sorgo,111.78
12-02-15,Rosario,Sorgo,111.74
13-02-15,Rosario,Sorgo,109.38
18-02-15,Rosario,Sorgo,109.32
19-02-15,Rosario,Sorgo,109.23
20-02-15,Rosario,Sorgo,110.31
23-02-15,Rosario,Sorgo,110.22
24-02-15,Rosario,Sorgo,110.12
25-02-15,Rosario,Sorgo,112.93
26-02-15,Rosario,Sorgo,112.95
27-02-15,Rosario,Sorgo,113.45
02-03-15,Rosario,Sorgo,113.36
03-03-15,Rosario,Sorgo,114.43
04-03-15,Rosario,Sorgo,114.36
05-03-15,Rosario,Sorgo,115.43
06-03-15,Rosario,Sorgo,117.61
09-03-15,Rosario,Sorgo,119.81
10-03-15,Rosario,Sorgo,119.73
11-03-15,Rosario,Sorgo,119.63
12-03-15,Rosario,Sorgo,119.59
13-03-15,Rosario,Sorgo,119.55
16-03-15,Rosario,Sorgo,116.13
17-03-15,Rosario,Sorgo,113.8
18-03-15,Rosario,Sorgo,114.32
19-03-15,Rosario,Sorgo,113.71
20-03-15,Rosario,Sorgo,116.56
25-03-15,Rosario,Sorgo,119.3
26-03-15,Rosario,Sorgo,119.24
30-03-15,Rosario,Sorgo,120.24
31-03-15,Rosario,Sorgo,120.15
01-04-15,Rosario,Sorgo,116.69
06-04-15,Rosario,Sorgo,116.63
07-04-15,Rosario,Sorgo,116.57
08-04-15,Rosario,Sorgo,116.5
14-04-15,Rosario,Sorgo,118.54
15-04-15,Rosario,Sorgo,118.43
16-04-15,Rosario,Sorgo,118.99
17-04-15,Rosario,Sorgo,124.06
20-04-15,Rosario,Sorgo,124.56
21-04-15,Rosario,Sorgo,124.52
22-04-15,Rosario,Sorgo,128.39
23-04-15,Rosario,Sorgo,129.43
24-04-15,Rosario,Sorgo,123.73
27-04-15,Rosario,Sorgo,129.29
28-04-15,Rosario,Sorgo,118.02
29-04-15,Rosario,Sorgo,117.95
30-04-15,Rosario,Sorgo,117.88
05-05-15,Rosario,Sorgo,113.27
06-05-15,Rosario,Sorgo,116.57
11-05-15,Rosario,Sorgo,113.13
12-05-15,Rosario,Sorgo,111.91
13-05-15,Rosario,Sorgo,112.98
14-05-15,Rosario,Sorgo,117.4
15-05-15,Rosario,Sorgo,117.36
18-05-15,Rosario,Sorgo,117.28
20-05-15,Rosario,Sorgo,111.58
01-06-15,Rosario,Sorgo,111.16
02-06-15,Rosario,Sorgo,116.65
03-06-15,Rosario,Sorgo,117.13
04-06-15,Rosario,Sorgo,118.2
05-06-15,Rosario,Sorgo,121.81
08-06-15,Rosario,Sorgo,121.42
09-06-15,Rosario,Sorgo,117.37
10-06-15,Rosario,Sorgo,116.29
11-06-15,Rosario,Sorgo,116.25
12-06-15,Rosario,Sorgo,116.19
15-06-15,Rosario,Sorgo,110.61
16-06-15,Rosario,Sorgo,110.35
17-06-15,Rosario,Sorgo,108.29
18-06-15,Rosario,Sorgo,107.16
23-06-15,Rosario,Sorgo,102.59
25-06-15,Rosario,Sorgo,104.71
07-07-15,Rosario,Sorgo,111.92
10-07-15,Rosario,Sorgo,115.08
13-07-15,Rosario,Sorgo,115.58
14-07-15,Rosario,Sorgo,110.6
16-07-15,Rosario,Sorgo,109.39
20-07-15,Rosario,Sorgo,103.81
21-07-15,Rosario,Sorgo,103.76
22-07-15,Rosario,Sorgo,104.79
23-07-15,Rosario,Sorgo,104.75
24-07-15,Rosario,Sorgo,103.62
29-07-15,Rosario,Sorgo,94.75
30-07-15,Rosario,Sorgo,97.96
03-08-15,Rosario,Sorgo,96.79
04-08-15,Rosario,Sorgo,92.39
12-08-15,Rosario,Sorgo,97.5
13-08-15,Rosario,Sorgo,97.43
18-08-15,Rosario,Sorgo,97.35
19-08-15,Rosario,Sorgo,97.29
01-09-15,Rosario,Sorgo,98.88
03-09-15,Rosario,Sorgo,104.11
04-09-15,Rosario,Sorgo,104.05
08-09-15,Rosario,Sorgo,104.96
09-09-15,Rosario,Sorgo,107.02
10-09-15,Rosario,Sorgo,107.02
11-09-15,Rosario,Sorgo,106.91
14-09-15,Rosario,Sorgo,110.59
15-09-15,Rosario,Sorgo,112.12
16-09-15,Rosario,Sorgo,108.85
17-09-15,Rosario,Sorgo,106.71
22-09-15,Rosario,Sorgo,103.29
23-09-15,Rosario,Sorgo,106.41
24-09-15,Rosario,Sorgo,106.34
25-09-15,Rosario,Sorgo,107.37
28-09-15,Rosario,Sorgo,107.33
29-09-15,Rosario,Sorgo,108.33
30-09-15,Rosario,Sorgo,108.86
01-10-15,Rosario,Sorgo,108.33
02-10-15,Rosario,Sorgo,108.07
05-10-15,Rosario,Sorgo,108.07
06-10-15,Rosario,Sorgo,108.07
08-10-15,Rosario,Sorgo,107.82
09-10-15,Rosario,Sorgo,109.88
13-10-15,Rosario,Sorgo,108.72
14-10-15,Rosario,Sorgo,108.66
20-10-15,Rosario,Sorgo,108.38
21-10-15,Rosario,Sorgo,107.24
22-10-15,Rosario,Sorgo,114.57
23-10-15,Rosario,Sorgo,109.24
26-10-15,Rosario,Sorgo,110.21
27-10-15,Rosario,Sorgo,115.39
28-10-15,Rosario,Sorgo,115.33
29-10-15,Rosario,Sorgo,116.33
30-10-15,Rosario,Sorgo,118.37
02-11-15,Rosario,Sorgo,115.12
03-11-15,Rosario,Sorgo,115.04
04-11-15,Rosario,Sorgo,114.92
05-11-15,Rosario,Sorgo,116.91
06-11-15,Rosario,Sorgo,114.82
09-11-15,Rosario,Sorgo,116.82
10-11-15,Rosario,Sorgo,119.84
11-11-15,Rosario,Sorgo,119.75
12-11-15,Rosario,Sorgo,124.8
13-11-15,Rosario,Sorgo,124.69
16-11-15,Rosario,Sorgo,124.55
17-11-15,Rosario,Sorgo,125.49
18-11-15,Rosario,Sorgo,129.56
19-11-15,Rosario,Sorgo,130.48
20-11-15,Rosario,Sorgo,134.46
23-11-15,Rosario,Sorgo,134.41
01-12-15,Rosario,Sorgo,144.36
09-12-15,Rosario,Sorgo,143.8
10-12-15,Rosario,Sorgo,153.83
16-12-15,Rosario,Sorgo,162.83
17-12-15,Rosario,Sorgo,149.25
18-12-15,Rosario,Sorgo,150.94
30-12-15,Rosario,Sorgo,146.33
05-01-16,Rosario,Sorgo,146.52
06-01-16,Rosario,Sorgo,143.99
07-01-16,Rosario,Sorgo,143.88
08-01-16,Rosario,Sorgo,144.09
11-01-16,Rosario,Sorgo,147.99
12-01-16,Rosario,Sorgo,147.6
13-01-16,Rosario,Sorgo,147.71
14-01-16,Rosario,Sorgo,150.94
15-01-16,Rosario,Sorgo,149.25
18-01-16,Rosario,Sorgo,147.49
19-01-16,Rosario,Sorgo,148.92
20-01-16,Rosario,Sorgo,148.15
21-01-16,Rosario,Sorgo,147.06
22-01-16,Rosario,Sorgo,145.67
25-01-16,Rosario,Sorgo,145.67
26-01-16,Rosario,Sorgo,144.4
27-01-16,Rosario,Sorgo,144.09
28-01-16,Rosario,Sorgo,144.51
29-01-16,Rosario,Sorgo,143.27
02-02-16,Rosario,Sorgo,134.47
03-02-16,Rosario,Sorgo,134.18
18-02-16,Rosario,Sorgo,132.8
22-02-16,Rosario,Sorgo,131.15
23-02-16,Rosario,Sorgo,131.15
24-02-16,Rosario,Sorgo,136.81
25-02-16,Rosario,Sorgo,136.81
26-02-16,Rosario,Sorgo,135.75
29-02-16,Rosario,Sorgo,132.91
01-03-16,Rosario,Sorgo,137.34
03-03-16,Rosario,Sorgo,142.76
04-03-16,Rosario,Sorgo,138.16
07-03-16,Rosario,Sorgo,139.47
11-03-16,Rosario,Sorgo,141.41
14-03-16,Rosario,Sorgo,138.51
15-03-16,Rosario,Sorgo,139.81
16-03-16,Rosario,Sorgo,136.89
17-03-16,Rosario,Sorgo,133.78
18-03-16,Rosario,Sorgo,135.5
21-03-16,Rosario,Sorgo,138.22
28-03-16,Rosario,Sorgo,131.49
31-03-16,Rosario,Sorgo,129.25
01-04-16,Rosario,Sorgo,128.47
04-04-16,Rosario,Sorgo,128.99
05-04-16,Rosario,Sorgo,129.43
06-04-16,Rosario,Sorgo,129.43
07-04-16,Rosario,Sorgo,131.31
11-04-16,Rosario,Sorgo,130.85
12-04-16,Rosario,Sorgo,131.44
13-04-16,Rosario,Sorgo,131.99
14-04-16,Rosario,Sorgo,132.59
15-04-16,Rosario,Sorgo,135.23
18-04-16,Rosario,Sorgo,134.37
19-04-16,Rosario,Sorgo,133.9
20-04-16,Rosario,Sorgo,139.47
21-04-16,Rosario,Sorgo,140.15
22-04-16,Rosario,Sorgo,139.86
25-04-16,Rosario,Sorgo,139.57
26-04-16,Rosario,Sorgo,139.76
27-04-16,Rosario,Sorgo,140.94
28-04-16,Rosario,Sorgo,139.86
29-04-16,Rosario,Sorgo,140.35
02-05-16,Rosario,Sorgo,140.94
03-05-16,Rosario,Sorgo,140.85
04-05-16,Rosario,Sorgo,140.45
05-05-16,Rosario,Sorgo,140.45
06-05-16,Rosario,Sorgo,140.75
09-05-16,Rosario,Sorgo,140.5
10-05-16,Rosario,Sorgo,140.51
11-05-16,Rosario,Sorgo,140.75
12-05-16,Rosario,Sorgo,144.67
13-05-16,Rosario,Sorgo,144.88
16-05-16,Rosario,Sorgo,145.01
20-05-16,Rosario,Sorgo,153.19
23-05-16,Rosario,Sorgo,153.19
24-05-16,Rosario,Sorgo,156.58
26-05-16,Rosario,Sorgo,157.2
27-05-16,Rosario,Sorgo,158.05
30-05-16,Rosario,Sorgo,158.05
31-05-16,Rosario,Sorgo,157.24
01-06-16,Rosario,Sorgo,157.71
02-06-16,Rosario,Sorgo,161.87
03-06-16,Rosario,Sorgo,162.44
06-06-16,Rosario,Sorgo,167.03
07-06-16,Rosario,Sorgo,166.18
08-06-16,Rosario,Sorgo,169.06
09-06-16,Rosario,Sorgo,173.66
10-06-16,Rosario,Sorgo,173.91
13-06-16,Rosario,Sorgo,166.67
14-06-16,Rosario,Sorgo,167.27
15-06-16,Rosario,Sorgo,167.33
21-06-16,Rosario,Sorgo,157.48
22-06-16,Rosario,Sorgo,156.36
23-06-16,Rosario,Sorgo,148.79
24-06-16,Rosario,Sorgo,145.34
27-06-16,Rosario,Sorgo,143.79
28-06-16,Rosario,Sorgo,150.33
29-06-16,Rosario,Sorgo,146.86
01-07-16,Rosario,Sorgo,141.33
04-07-16,Rosario,Sorgo,139.44
06-07-16,Rosario,Sorgo,136.1
07-07-16,Rosario,Sorgo,135.82
11-07-16,Rosario,Sorgo,138.66
12-07-16,Rosario,Sorgo,143.54
14-07-16,Rosario,Sorgo,142.47
15-07-16,Rosario,Sorgo,140.47
18-07-16,Rosario,Sorgo,138.61
19-07-16,Rosario,Sorgo,141.33
20-07-16,Rosario,Sorgo,145.99
21-07-16,Rosario,Sorgo,145.99
22-07-16,Rosario,Sorgo,145.54
25-07-16,Rosario,Sorgo,145.48
26-07-16,Rosario,Sorgo,145.82
27-07-16,Rosario,Sorgo,146.67
28-07-16,Rosario,Sorgo,146.94
29-07-16,Rosario,Sorgo,148.57
02-08-16,Rosario,Sorgo,144.78
03-08-16,Rosario,Sorgo,144.59
04-08-16,Rosario,Sorgo,144.78
05-08-16,Rosario,Sorgo,151.52
08-08-16,Rosario,Sorgo,146.46
09-08-16,Rosario,Sorgo,148.95
10-08-16,Rosario,Sorgo,149.97
11-08-16,Rosario,Sorgo,146.66
12-08-16,Rosario,Sorgo,144.51
16-08-16,Rosario,Sorgo,146.56
17-08-16,Rosario,Sorgo,145.47
18-08-16,Rosario,Sorgo,143.91
19-08-16,Rosario,Sorgo,144.12
22-08-16,Rosario,Sorgo,145.17
23-08-16,Rosario,Sorgo,144.88
24-08-16,Rosario,Sorgo,141.32
25-08-16,Rosario,Sorgo,138.63
26-08-16,Rosario,Sorgo,134.59
29-08-16,Rosario,Sorgo,132.45
30-08-16,Rosario,Sorgo,133.24
31-08-16,Rosario,Sorgo,133.96
01-09-16,Rosario,Sorgo,134.23
02-09-16,Rosario,Sorgo,133.42
06-09-16,Rosario,Sorgo,133.16
07-09-16,Rosario,Sorgo,129.57
08-09-16,Rosario,Sorgo,129.4
12-09-16,Rosario,Sorgo,130.17
16-09-16,Rosario,Sorgo,125.58
19-09-16,Rosario,Sorgo,125.41
21-09-16,Rosario,Sorgo,128.8
22-09-16,Rosario,Sorgo,128.59
23-09-16,Rosario,Sorgo,125.28
26-09-16,Rosario,Sorgo,124.67
27-09-16,Rosario,Sorgo,124.35
28-09-16,Rosario,Sorgo,123.46
29-09-16,Rosario,Sorgo,123.58
30-09-16,Rosario,Sorgo,124.1
03-10-16,Rosario,Sorgo,131.62
04-10-16,Rosario,Sorgo,131.84
05-10-16,Rosario,Sorgo,131.67
06-10-16,Rosario,Sorgo,131.49
11-10-16,Rosario,Sorgo,131.84
12-10-16,Rosario,Sorgo,130.72
13-10-16,Rosario,Sorgo,129.4
14-10-16,Rosario,Sorgo,135.09
17-10-16,Rosario,Sorgo,136.86
18-10-16,Rosario,Sorgo,138.09
19-10-16,Rosario,Sorgo,138.2
20-10-16,Rosario,Sorgo,138.57
21-10-16,Rosario,Sorgo,138.75
24-10-16,Rosario,Sorgo,135.35
25-10-16,Rosario,Sorgo,137.89
26-10-16,Rosario,Sorgo,138.11
27-10-16,Rosario,Sorgo,138.39
28-10-16,Rosario,Sorgo,138.25
31-10-16,Rosario,Sorgo,137.29
01-11-16,Rosario,Sorgo,135.99
02-11-16,Rosario,Sorgo,135.67
03-11-16,Rosario,Sorgo,135.76
04-11-16,Rosario,Sorgo,136.12
07-11-16,Rosario,Sorgo,136.21
08-11-16,Rosario,Sorgo,138.65
09-11-16,Rosario,Sorgo,137.31
10-11-16,Rosario,Sorgo,136.39
15-11-16,Rosario,Sorgo,132.26
16-11-16,Rosario,Sorgo,132.26
18-11-16,Rosario,Sorgo,132.51
21-11-16,Rosario,Sorgo,133.25
22-11-16,Rosario,Sorgo,135.2
23-11-16,Rosario,Sorgo,132.56
24-11-16,Rosario,Sorgo,135.14
29-11-16,Rosario,Sorgo,130.57
30-11-16,Rosario,Sorgo,132.34
02-12-16,Rosario,Sorgo,131.74
05-12-16,Rosario,Sorgo,132.32
06-12-16,Rosario,Sorgo,131.91
07-12-16,Rosario,Sorgo,131.91
12-12-16,Rosario,Sorgo,131.0
13-12-16,Rosario,Sorgo,134.66
15-12-16,Rosario,Sorgo,137.76
16-12-16,Rosario,Sorgo,137.76
19-12-16,Rosario,Sorgo,142.05
20-12-16,Rosario,Sorgo,142.68
21-12-16,Rosario,Sorgo,145.66
23-12-16,Rosario,Sorgo,141.96
27-12-16,Rosario,Sorgo,142.77
29-12-16,Rosario,Sorgo,149.11
02-01-17,Rosario,Sorgo,144.47
03-01-17,Rosario,Sorgo,138.19
04-01-17,Rosario,Sorgo,136.82
05-01-17,Rosario,Sorgo,137.84
12-01-17,Rosario,Sorgo,145.48
17-01-17,Rosario,Sorgo,144.57
18-01-17,Rosario,Sorgo,143.97
19-01-17,Rosario,Sorgo,144.65
23-01-17,Rosario,Sorgo,148.68
30-01-17,Rosario,Sorgo,125.63
31-01-17,Rosario,Sorgo,125.81
23-02-17,Rosario,Sorgo,128.49
24-02-17,Rosario,Sorgo,129.2
13-03-17,Rosario,Sorgo,125.4
14-03-17,Rosario,Sorgo,125.4
15-03-17,Rosario,Sorgo,125.24
16-03-17,Rosario,Sorgo,125.56
17-03-17,Rosario,Sorgo,125.32
20-03-17,Rosario,Sorgo,121.56
21-03-17,Rosario,Sorgo,121.56
22-03-17,Rosario,Sorgo,121.52
23-03-17,Rosario,Sorgo,118.32
27-03-17,Rosario,Sorgo,122.07
28-03-17,Rosario,Sorgo,122.28
30-03-17,Rosario,Sorgo,120.99
31-03-17,Rosario,Sorgo,123.46
03-04-17,Rosario,Sorgo,123.42
04-04-17,Rosario,Sorgo,123.78
05-04-17,Rosario,Sorgo,123.68
06-04-17,Rosario,Sorgo,123.46
07-04-17,Rosario,Sorgo,123.82
10-04-17,Rosario,Sorgo,121.63
11-04-17,Rosario,Sorgo,121.19
19-04-17,Rosario,Sorgo,113.64
20-04-17,Rosario,Sorgo,113.72
24-04-17,Rosario,Sorgo,113.71
25-04-17,Rosario,Sorgo,116.73
27-04-17,Rosario,Sorgo,116.73
02-05-17,Rosario,Sorgo,117.65
03-05-17,Rosario,Sorgo,117.65
04-05-17,Rosario,Sorgo,117.65
08-05-17,Rosario,Sorgo,117.11
09-05-17,Rosario,Sorgo,115.94
11-05-17,Rosario,Sorgo,116.62
12-05-17,Rosario,Sorgo,116.58
15-05-17,Rosario,Sorgo,117.19
16-05-17,Rosario,Sorgo,115.53
17-05-17,Rosario,Sorgo,115.53
18-05-17,Rosario,Sorgo,114.38
19-05-17,Rosario,Sorgo,115.26
22-05-17,Rosario,Sorgo,114.3
23-05-17,Rosario,Sorgo,114.3
26-05-17,Rosario,Sorgo,115.55
29-05-17,Rosario,Sorgo,115.55
30-05-17,Rosario,Sorgo,114.55
01-06-17,Rosario,Sorgo,115.19
02-06-17,Rosario,Sorgo,115.19
05-06-17,Rosario,Sorgo,115.66
06-06-17,Rosario,Sorgo,118.16
07-06-17,Rosario,Sorgo,118.82
08-06-17,Rosario,Sorgo,125.79
09-06-17,Rosario,Sorgo,125.79
12-06-17,Rosario,Sorgo,122.45
13-06-17,Rosario,Sorgo,122.72
14-06-17,Rosario,Sorgo,122.81
15-06-17,Rosario,Sorgo,118.9
15-06-17,Rosario,Sorgo,118.45
16-06-17,Rosario,Sorgo,118.45
19-06-17,Rosario,Sorgo,118.45
21-06-17,Rosario,Sorgo,120.22
22-06-17,Rosario,Sorgo,117.68
23-06-17,Rosario,Sorgo,114.37
26-06-17,Rosario,Sorgo,113.36
27-06-17,Rosario,Sorgo,115.85
28-06-17,Rosario,Sorgo,115.5
03-07-17,Rosario,Sorgo,119.05
04-07-17,Rosario,Sorgo,118.13
05-07-17,Rosario,Sorgo,116.69
06-07-17,Rosario,Sorgo,120.02
12-07-17,Rosario,Sorgo,118.0
17-07-17,Rosario,Sorgo,118.13
18-07-17,Rosario,Sorgo,116.28
19-07-17,Rosario,Sorgo,116.62
20-07-17,Rosario,Sorgo,116.28
24-07-17,Rosario,Sorgo,114.74
27-07-17,Rosario,Sorgo,116.21
28-07-17,Rosario,Sorgo,115.23
31-07-17,Rosario,Sorgo,113.38
01-08-17,Rosario,Sorgo,113.74
03-08-17,Rosario,Sorgo,113.19
08-08-17,Rosario,Sorgo,115.67
11-08-17,Rosario,Sorgo,112.93
15-08-17,Rosario,Sorgo,114.24
16-08-17,Rosario,Sorgo,113.31
17-08-17,Rosario,Sorgo,115.21
23-08-17,Rosario,Sorgo,116.08
24-08-17,Rosario,Sorgo,116.21
29-08-17,Rosario,Sorgo,114.98
30-08-17,Rosario,Sorgo,115.01
13-09-17,Rosario,Sorgo,120.09
15-09-17,Rosario,Sorgo,123.71
19-09-17,Rosario,Sorgo,116.69
20-09-17,Rosario,Sorgo,116.35
21-09-17,Rosario,Sorgo,115.81
22-09-17,Rosario,Sorgo,115.54
26-09-17,Rosario,Sorgo,113.77
27-09-17,Rosario,Sorgo,113.9
28-09-17,Rosario,Sorgo,114.35
29-09-17,Rosario,Sorgo,115.54
03-10-17,Rosario,Sorgo,114.84
10-10-17,Rosario,Sorgo,114.78
01-11-17,Rosario,Sorgo,113.57
02-11-17,Rosario,Sorgo,114.16
06-11-17,Rosario,Sorgo,113.38
07-11-17,Rosario,Sorgo,113.31
08-11-17,Rosario,Sorgo,114.16
10-11-17,Rosario,Sorgo,114.32
13-11-17,Rosario,Sorgo,114.29
14-11-17,Rosario,Sorgo,114.29
15-11-17,Rosario,Sorgo,114.29
16-11-17,Rosario,Sorgo,114.39
22-11-17,Rosario,Sorgo,114.74
12-12-17,Rosario,Sorgo,126.8
13-12-17,Rosario,Sorgo,127.09
02-01-18,Rosario,Sorgo,119.5
04-01-18,Rosario,Sorgo,171.77
05-01-18,Rosario,Sorgo,121.95
11-01-18,Rosario,Sorgo,122.93
24-01-18,Rosario,Sorgo,127.23
25-01-18,Rosario,Sorgo,127.81
26-01-18,Rosario,Sorgo,127.75
31-01-18,Rosario,Sorgo,127.23
05-02-18,Rosario,Sorgo,128.34
14-02-18,Rosario,Sorgo,128.14
08-03-18,Rosario,Sorgo,157.17
09-03-18,Rosario,Sorgo,158.02
12-03-18,Rosario,Sorgo,158.42
13-03-18,Rosario,Sorgo,158.26
14-03-18,Rosario,Sorgo,158.18
15-03-18,Rosario,Sorgo,157.29
16-03-18,Rosario,Sorgo,155.94
19-03-18,Rosario,Sorgo,158.42
20-03-18,Rosario,Sorgo,162.84
21-03-18,Rosario,Sorgo,166.26
22-03-18,Rosario,Sorgo,166.63
26-03-18,Rosario,Sorgo,168.4
03-04-18,Rosario,Sorgo,148.66
13-04-18,Rosario,Sorgo,148.37
16-04-18,Rosario,Sorgo,145.9
18-04-18,Rosario,Sorgo,148.99
19-04-18,Rosario,Sorgo,148.81
23-04-18,Rosario,Sorgo,148.08
26-04-18,Rosario,Sorgo,145.99
27-04-18,Rosario,Sorgo,146.06
04-05-18,Rosario,Sorgo,139.91
08-06-18,Rosario,Sorgo,138.29
11-06-18,Rosario,Sorgo,134.62
12-06-18,Rosario,Sorgo,135.92
18-06-18,Rosario,Sorgo,126.92
21-06-18,Rosario,Sorgo,120.0
03-07-18,Rosario,Sorgo,125.9
10-07-18,Rosario,Sorgo,127.88
11-07-18,Rosario,Sorgo,120.48
16-07-18,Rosario,Sorgo,129.75
17-07-18,Rosario,Sorgo,132.49
18-07-18,Rosario,Sorgo,130.44
20-07-18,Rosario,Sorgo,130.53
21-08-18,Rosario,Sorgo,126.67
21-09-18,Rosario,Sorgo,117.8
29-01-19,Rosario,Sorgo,112.73
30-01-19,Rosario,Sorgo,114.64
12-02-19,Rosario,Sorgo,114.75
18-02-19,Rosario,Sorgo,114.86
20-02-19,Rosario,Sorgo,112.93
26-02-19,Rosario,Sorgo,115.26
28-02-19,Rosario,Sorgo,109.83
06-03-19,Rosario,Sorgo,105.52
11-03-19,Rosario,Sorgo,104.12
12-03-19,Rosario,Sorgo,103.61
15-03-19,Rosario,Sorgo,107.5
19-03-19,Rosario,Sorgo,106.17
20-03-19,Rosario,Sorgo,105.26
21-03-19,Rosario,Sorgo,104.75
22-03-19,Rosario,Sorgo,102.87
25-03-19,Rosario,Sorgo,102.19
26-03-19,Rosario,Sorgo,105.53
27-03-19,Rosario,Sorgo,102.58
28-03-19,Rosario,Sorgo,103.14
01-04-19,Rosario,Sorgo,105.36
03-04-19,Rosario,Sorgo,105.36
04-04-19,Rosario,Sorgo,105.36
05-04-19,Rosario,Sorgo,105.36
08-04-19,Rosario,Sorgo,102.97
09-04-19,Rosario,Sorgo,103.81
10-04-19,Rosario,Sorgo,104.63
12-04-19,Rosario,Sorgo,106.69
15-04-19,Rosario,Sorgo,108.12
16-04-19,Rosario,Sorgo,106.16
02-05-19,Rosario,Sorgo,111.61
07-05-19,Rosario,Sorgo,110.3
09-05-19,Rosario,Sorgo,110.5
13-05-19,Rosario,Sorgo,110.86
16-05-19,Rosario,Sorgo,111.63
20-05-19,Rosario,Sorgo,110.64
21-05-19,Rosario,Sorgo,122.85
23-05-19,Rosario,Sorgo,121.98
24-05-19,Rosario,Sorgo,133.87
30-05-19,Rosario,Sorgo,134.68
31-05-19,Rosario,Sorgo,145.22
04-06-19,Rosario,Sorgo,145.38
06-06-19,Rosario,Sorgo,146.9
07-06-19,Rosario,Sorgo,147.16
10-06-19,Rosario,Sorgo,149.22
11-06-19,Rosario,Sorgo,149.44
12-06-19,Rosario,Sorgo,154.34
13-06-19,Rosario,Sorgo,159.33
14-06-19,Rosario,Sorgo,158.06
18-06-19,Rosario,Sorgo,158.69
19-06-19,Rosario,Sorgo,159.35
21-06-19,Rosario,Sorgo,159.27
24-06-19,Rosario,Sorgo,164.94
25-06-19,Rosario,Sorgo,165.17
26-06-19,Rosario,Sorgo,166.16
27-06-19,Rosario,Sorgo,166.28
01-07-19,Rosario,Sorgo,153.41
03-07-19,Rosario,Sorgo,166.55
05-07-19,Rosario,Sorgo,164.21
19-07-19,Rosario,Sorgo,154.41
30-07-19,Rosario,Sorgo,144.65
01-08-19,Rosario,Sorgo,146.02
02-08-19,Rosario,Sorgo,144.34
06-08-19,Rosario,Sorgo,144.37
21-08-19,Rosario,Sorgo,154.43
03-09-19,Rosario,Sorgo,154.52
04-09-19,Rosario,Sorgo,154.46
06-09-19,Rosario,Sorgo,149.46
11-09-19,Rosario,Sorgo,159.4
01-10-19,Rosario,Sorgo,139.66
04-11-19,Rosario,Sorgo,139.53
12-11-19,Rosario,Sorgo,139.53
19-11-19,Rosario,Sorgo,139.52
03-03-20,Rosario,Sorgo,129.6
04-03-20,Rosario,Sorgo,129.68
13-03-20,Rosario,Sorgo,126.63
26-03-20,Rosario,Sorgo,129.54
27-03-20,Rosario,Sorgo,134.99
31-03-20,Rosario,Sorgo,135.08
01-04-20,Rosario,Sorgo,135.22
03-04-20,Rosario,Sorgo,140.12
07-04-20,Rosario,Sorgo,140.12
08-04-20,Rosario,Sorgo,136.54
13-04-20,Rosario,Sorgo,142.07
14-04-20,Rosario,Sorgo,141.68
15-04-20,Rosario,Sorgo,139.85
16-04-20,Rosario,Sorgo,140.08
17-04-20,Rosario,Sorgo,135.34
20-04-20,Rosario,Sorgo,135.57
21-04-20,Rosario,Sorgo,134.66
27-04-20,Rosario,Sorgo,136.72
30-04-20,Rosario,Sorgo,135.88
04-05-20,Rosario,Sorgo,136.41
15-05-20,Rosario,Sorgo,135.44
19-05-20,Rosario,Sorgo,134.84
26-05-20,Rosario,Sorgo,136.78
27-05-20,Rosario,Sorgo,136.93
28-05-20,Rosario,Sorgo,134.4
29-05-20,Rosario,Sorgo,134.59
08-06-20,Rosario,Sorgo,140.69
09-06-20,Rosario,Sorgo,139.58
11-06-20,Rosario,Sorgo,139.52
19-06-20,Rosario,Sorgo,143.27
22-06-20,Rosario,Sorgo,144.35
24-06-20,Rosario,Sorgo,144.58
25-06-20,Rosario,Sorgo,144.67
26-06-20,Rosario,Sorgo,140.99
29-06-20,Rosario,Sorgo,144.6
30-06-20,Rosario,Sorgo,146.61
01-07-20,Rosario,Sorgo,148.89
02-07-20,Rosario,Sorgo,149.48
03-07-20,Rosario,Sorgo,149.49
06-07-20,Rosario,Sorgo,149.68
08-07-20,Rosario,Sorgo,149.42
13-07-20,Rosario,Sorgo,148.79
14-07-20,Rosario,Sorgo,149.58
15-07-20,Rosario,Sorgo,149.58
16-07-20,Rosario,Sorgo,149.54
28-07-20,Rosario,Sorgo,149.69
31-07-20,Rosario,Sorgo,154.18
03-08-20,Rosario,Sorgo,154.58
04-08-20,Rosario,Sorgo,157.5
05-08-20,Rosario,Sorgo,154.57
06-08-20,Rosario,Sorgo,154.61
07-08-20,Rosario,Sorgo,154.6
10-08-20,Rosario,Sorgo,154.49
12-08-20,Rosario,Sorgo,154.55
13-08-20,Rosario,Sorgo,154.69
21-08-20,Rosario,Sorgo,159.55
02-09-20,Rosario,Sorgo,159.58
10-09-20,Rosario,Sorgo,174.51
17-02-21,Rosario,Sorgo,214.53
01-03-21,Rosario,Sorgo,219.5
09-03-21,Rosario,Sorgo,219.5
10-03-21,Rosario,Sorgo,219.52
12-04-21,Rosario,Sorgo,224.51
14-04-21,Rosario,Sorgo,224.51
23-04-21,Rosario,Sorgo,214.56
